id_competitor,price,airline,id_flight
20,17220,757,407991921
90,12728,802,407992575
183,12763,802,407992575
24,12763,802,407992575
32,13103,802,407992575
63,13122,802,407992575
28,13150,802,407992575
92,13178,802,407992575
33,13586,802,407992575
60,15715,802,407992575
183,7840,802,407992652
24,7840,802,407992652
90,8036,802,407992652
32,8054,802,407992652
28,8064,802,407992652
92,8081,802,407992652
63,8096,802,407992652
74,8152,802,407992652
27,8343,802,407992652
20,8430,802,407992652
5,8438,802,407992652
33,8751,802,407992652
106,9421,802,407992652
183,6198,757,407993934
74,6198,757,407993934
90,6256,757,407993934
106,6457,757,407993934
32,6485,757,407993934
28,6496,757,407993934
92,6500,757,407993934
20,6555,757,407993934
5,6896,757,407993934
81,5640,280,407993944
63,5907,280,407993944
90,5920,280,407993944
5,5921,280,407993944
74,5971,280,407993944
20,6146,280,407993944
32,6350,280,407993944
106,7043,280,407993944
33,8325,280,407993944
74,13294,532,407994772
28,13294,532,407994772
92,13398,532,407994772
90,13442,532,407994772
63,13518,532,407994772
27,13656,532,407994772
32,13699,532,407994772
5,13706,532,407994772
106,13823,532,407994772
20,13868,532,407994772
6,14006,532,407994772
219,20840,533,407995391
28,21404,533,407995391
63,21482,533,407995391
90,21485,533,407995391
92,21493,533,407995391
74,21714,533,407995391
5,21761,533,407995391
20,22197,533,407995391
106,25699,533,407995391
63,41505,757,407995856
32,41989,757,407995856
90,42090,757,407995856
106,42134,757,407995856
74,42161,757,407995856
28,42252,757,407995856
92,42312,757,407995856
5,43419,757,407995856
27,43644,757,407995856
20,43688,757,407995856
28,45522,238,407995867
74,46777,238,407995867
90,47098,238,407995867
27,47145,238,407995867
32,50945,238,407995867
106,51099,238,407995867
74,54697,238,407995871
32,54716,238,407995871
106,54839,238,407995871
27,55869,238,407995871
90,55900,238,407995871
110,5685,163,407999136
74,5715,163,407999136
90,5959,163,407999136
28,5961,163,407999136
63,5984,163,407999136
5,6019,163,407999136
20,6041,163,407999136
106,6504,163,407999136
74,29166,532,407999266
28,29202,532,407999266
92,29405,532,407999266
90,29412,532,407999266
32,29900,532,407999266
5,30042,532,407999266
20,30159,532,407999266
106,30261,532,407999266
63,30322,532,407999266
90,7526,757,407999675
5,7726,757,407999675
6,7872,757,407999675
183,7998,757,407999675
74,7998,757,407999675
106,8329,757,407999675
32,8343,757,407999675
92,8370,757,407999675
28,8372,757,407999675
20,8426,757,407999675
183,10198,757,407999677
63,10198,757,407999677
90,10317,757,407999677
106,10616,757,407999677
74,10618,757,407999677
32,10630,757,407999677
28,10660,757,407999677
92,10680,757,407999677
20,10712,757,407999677
5,11052,757,407999677
6,11202,757,407999677
183,38592,802,407999688
24,38592,802,407999688
90,39498,802,407999688
32,39603,802,407999688
28,39605,802,407999688
92,39690,802,407999688
63,40135,802,407999688
20,40485,802,407999688
33,41092,802,407999688
106,51033,802,407999688
219,9360,533,408000122
63,9552,533,408000122
90,9678,533,408000122
32,9706,533,408000122
74,9756,533,408000122
5,9796,533,408000122
20,10103,533,408000122
106,11707,533,408000122
74,7916,532,408000124
63,7922,532,408000124
5,8080,532,408000124
32,8099,532,408000124
106,8109,532,408000124
90,8200,532,408000124
20,8283,532,408000124
110,14770,163,408000293
90,15264,163,408000293
74,15441,163,408000293
28,15452,163,408000293
5,15520,163,408000293
20,15559,163,408000293
63,15764,163,408000293
106,16541,163,408000293
20,5597,533,408000308
219,6100,533,408000308
32,6337,533,408000308
63,6416,533,408000308
90,6488,533,408000308
74,6544,533,408000308
5,6561,533,408000308
106,7316,533,408000308
5,5738,757,408000310
74,6559,757,408000310
63,7399,757,408000310
363,7547,757,408000310
32,7724,757,408000310
28,7730,757,408000310
92,7741,757,408000310
90,7918,757,408000310
106,8414,757,408000310
106,13809,757,408000314
63,15699,757,408000314
363,16013,757,408000314
32,16324,757,408000314
74,16346,757,408000314
28,16365,757,408000314
92,16392,757,408000314
20,16400,757,408000314
90,16416,757,408000314
5,16544,757,408000314
81,11280,280,408000631
63,11814,280,408000631
90,11840,280,408000631
5,11922,280,408000631
74,11941,280,408000631
20,12135,280,408000631
32,12394,280,408000631
106,14163,280,408000631
33,16213,280,408000631
90,32758,459,408000700
74,32777,459,408000700
5,32800,459,408000700
63,32812,459,408000700
27,32820,459,408000700
20,32913,459,408000700
32,33335,459,408000700
110,2810,163,408000939
90,2860,163,408000939
74,2870,163,408000939
27,2910,163,408000939
63,3005,163,408000939
28,3019,163,408000939
106,3024,163,408000939
32,3049,163,408000939
5,3094,163,408000939
20,3139,163,408000939
81,6860,163,408000939
107,8242,163,408000939
360,3480,243,408000941
74,3500,243,408000941
90,3518,243,408000941
32,3542,243,408000941
27,3546,243,408000941
63,3588,243,408000941
5,3618,243,408000941
106,3655,243,408000941
107,3714,243,408000941
20,4065,243,408000941
33,7393,243,408000941
110,4295,163,408000943
74,4355,163,408000943
90,4401,163,408000943
27,4451,163,408000943
28,4558,163,408000943
63,4560,163,408000943
106,4567,163,408000943
32,4590,163,408000943
5,4636,163,408000943
20,4681,163,408000943
81,6860,163,408000943
107,8242,163,408000943
74,3598,757,408000945
63,3598,757,408000945
106,3753,757,408000945
90,3762,757,408000945
28,3788,757,408000945
32,3791,757,408000945
92,3796,757,408000945
20,3852,757,408000945
363,4402,757,408000945
27,4794,757,408000945
5,4818,757,408000945
33,7393,757,408000945
74,4198,757,408000947
63,4198,757,408000947
106,4377,757,408000947
90,4384,757,408000947
363,4402,757,408000947
32,4409,757,408000947
28,4414,757,408000947
92,4420,757,408000947
20,4476,757,408000947
27,4794,757,408000947
5,4818,757,408000947
33,8004,757,408000947
74,4198,757,408000949
63,4198,757,408000949
106,4377,757,408000949
90,4384,757,408000949
363,4402,757,408000949
32,4409,757,408000949
28,4414,757,408000949
92,4420,757,408000949
20,4476,757,408000949
27,4794,757,408000949
5,4818,757,408000949
33,8004,757,408000949
74,4198,757,408000951
63,4198,757,408000951
106,4377,757,408000951
90,4384,757,408000951
363,4402,757,408000951
32,4409,757,408000951
28,4414,757,408000951
92,4420,757,408000951
20,4476,757,408000951
27,4794,757,408000951
5,4818,757,408000951
33,8004,757,408000951
74,9297,757,408000998
63,9297,757,408000998
106,9680,757,408000998
32,9683,757,408000998
28,9748,757,408000998
92,9766,757,408000998
20,9806,757,408000998
5,10372,757,408000998
74,9297,757,408001000
63,9297,757,408001000
106,9680,757,408001000
32,9683,757,408001000
28,9748,757,408001000
92,9766,757,408001000
20,9806,757,408001000
5,10372,757,408001000
183,4599,757,408001028
63,4599,757,408001028
74,4599,757,408001028
363,4694,757,408001028
90,4807,757,408001028
92,4809,757,408001028
28,4814,757,408001028
32,4825,757,408001028
20,4863,757,408001028
5,5011,757,408001028
27,5019,757,408001028
63,55340,757,408001485
32,55995,757,408001485
90,56120,757,408001485
106,56171,757,408001485
74,56215,757,408001485
28,56336,757,408001485
92,56416,757,408001485
5,57888,757,408001485
27,58192,757,408001485
20,58251,757,408001485
28,60696,238,408001494
32,61254,238,408001494
74,61261,238,408001494
106,61482,238,408001494
90,62798,238,408001494
27,62856,238,408001494
32,72900,238,408001500
74,72929,238,408001500
106,73118,238,408001500
27,74492,238,408001500
90,74534,238,408001500
24,2760,802,408005253
20,2760,802,408005253
74,2771,802,408005253
63,2820,802,408005253
90,2864,802,408005253
28,2884,802,408005253
92,2892,802,408005253
33,3348,802,408005253
32,3554,802,408005253
106,4025,802,408005253
24,2360,802,408006640
20,2360,802,408006640
74,2375,802,408006640
63,2418,802,408006640
32,2456,802,408006640
90,2468,802,408006640
28,2474,802,408006640
92,2484,802,408006640
5,2790,802,408006640
33,2943,802,408006640
106,3567,802,408006640
110,6855,163,408007209
74,6945,163,408007209
27,7143,163,408007209
90,7168,163,408007209
28,7266,163,408007209
63,7272,163,408007209
106,7278,163,408007209
5,7359,163,408007209
20,7424,163,408007209
81,10290,163,408007209
32,10936,163,408007209
360,8520,243,408007215
32,8597,243,408007215
90,8725,243,408007215
63,8763,243,408007215
27,8790,243,408007215
74,8819,243,408007215
5,8898,243,408007215
106,8910,243,408007215
107,9069,243,408007215
20,9468,243,408007215
33,14058,243,408007215
74,6297,757,408007219
63,6297,757,408007219
106,6560,757,408007219
90,6580,757,408007219
32,6587,757,408007219
363,6603,757,408007219
28,6618,757,408007219
92,6630,757,408007219
20,6688,757,408007219
27,7191,757,408007219
5,7224,757,408007219
33,11700,757,408007219
74,6297,757,408007221
63,6297,757,408007221
106,6560,757,408007221
90,6580,757,408007221
32,6587,757,408007221
363,6603,757,408007221
28,6618,757,408007221
92,6630,757,408007221
20,6688,757,408007221
27,7191,757,408007221
5,7224,757,408007221
33,11700,757,408007221
74,8247,757,408007223
63,8247,757,408007223
363,8553,757,408007223
106,8588,757,408007223
32,8601,757,408007223
90,8608,757,408007223
28,8649,757,408007223
92,8658,757,408007223
20,8714,757,408007223
27,9234,757,408007223
5,9249,757,408007223
33,13709,757,408007223
74,8247,757,408007225
63,8247,757,408007225
363,8553,757,408007225
106,8588,757,408007225
32,8601,757,408007225
90,8608,757,408007225
28,8649,757,408007225
92,8658,757,408007225
20,8714,757,408007225
27,9234,757,408007225
5,9249,757,408007225
33,13709,757,408007225
74,8247,757,408007227
63,8247,757,408007227
363,8553,757,408007227
106,8588,757,408007227
32,8601,757,408007227
90,8608,757,408007227
28,8649,757,408007227
92,8658,757,408007227
20,8714,757,408007227
27,9234,757,408007227
5,9249,757,408007227
33,13709,757,408007227
360,3590,243,408008540
90,3688,243,408008540
63,3690,243,408008540
5,3691,243,408008540
74,3714,243,408008540
32,3724,243,408008540
106,3750,243,408008540
107,3818,243,408008540
20,3968,243,408008540
360,4040,243,408008544
90,4149,243,408008544
63,4151,243,408008544
5,4159,243,408008544
32,4164,243,408008544
74,4178,243,408008544
106,4217,243,408008544
107,4295,243,408008544
20,4431,243,408008544
219,14040,533,408009318
63,14328,533,408009318
90,14518,533,408009318
32,14533,533,408009318
74,14634,533,408009318
5,14694,533,408009318
20,15128,533,408009318
123,15393,533,408009318
106,17377,533,408009318
28,17541,533,408009318
92,17613,533,408009318
24,6580,802,408010739
63,6709,802,408010739
32,6752,802,408010739
28,6837,802,408010739
92,6841,802,408010739
33,7160,802,408010739
20,7192,802,408010739
90,7262,802,408010739
5,7554,802,408010739
360,2210,243,408010741
27,2220,243,408010741
63,2220,243,408010741
74,2220,243,408010741
90,2256,243,408010741
5,2258,243,408010741
32,2323,243,408010741
106,2395,243,408010741
20,2543,243,408010741
33,4308,243,408010741
5,1271,757,408010743
74,1799,757,408010743
63,1799,757,408010743
90,1881,757,408010743
106,1882,757,408010743
28,1896,757,408010743
92,1898,757,408010743
32,1933,757,408010743
20,1952,757,408010743
363,2201,757,408010743
27,2397,757,408010743
33,3959,757,408010743
110,1885,163,408010745
74,1915,163,408010745
27,1917,163,408010745
90,2003,163,408010745
63,2005,163,408010745
28,2010,163,408010745
106,2011,163,408010745
32,2057,163,408010745
5,2070,163,408010745
20,2094,163,408010745
81,3430,163,408010745
28,2001,532,408010747
74,2009,532,408010747
92,2058,532,408010747
90,2085,532,408010747
5,2087,532,408010747
106,2113,532,408010747
27,2179,532,408010747
32,2192,532,408010747
20,2267,532,408010747
63,2270,532,408010747
33,4046,532,408010747
74,2099,757,408010749
63,2099,757,408010749
90,2192,757,408010749
106,2194,757,408010749
363,2201,757,408010749
28,2209,757,408010749
92,2210,757,408010749
32,2243,757,408010749
20,2264,757,408010749
27,2397,757,408010749
5,2414,757,408010749
33,4221,757,408010749
74,1799,757,408010751
63,1799,757,408010751
90,1881,757,408010751
106,1882,757,408010751
28,1896,757,408010751
92,1898,757,408010751
32,1933,757,408010751
20,1952,757,408010751
363,2201,757,408010751
27,2397,757,408010751
5,2414,757,408010751
33,3959,757,408010751
110,2285,163,408010753
74,2315,163,408010753
90,2388,163,408010753
63,2424,163,408010753
106,2426,163,408010753
28,2428,163,408010753
5,2486,163,408010753
20,2510,163,408010753
81,7230,163,408010753
27,7308,163,408010753
32,7793,163,408010753
74,3235,276,408010758
27,3240,276,408010758
63,3244,276,408010758
90,3283,276,408010758
5,3300,276,408010758
28,3333,276,408010758
106,3338,276,408010758
92,3385,276,408010758
32,3407,276,408010758
107,3429,276,408010758
20,3515,276,408010758
74,3149,757,408010760
63,3149,757,408010760
363,3251,757,408010760
90,3284,757,408010760
106,3286,757,408010760
28,3301,757,408010760
92,3302,757,408010760
20,3356,757,408010760
27,3498,757,408010760
5,3505,757,408010760
33,5793,757,408010760
28,5546,532,408010765
92,5615,532,408010765
90,5629,532,408010765
74,5633,532,408010765
27,5677,532,408010765
5,5702,532,408010765
106,5783,532,408010765
32,5802,532,408010765
20,5860,532,408010765
63,5874,532,408010765
33,7539,532,408010765
63,28080,757,408010922
32,28426,757,408010922
90,28476,757,408010922
28,28586,757,408010922
92,28624,757,408010922
5,29364,757,408010922
27,29516,757,408010922
106,31553,757,408010922
74,13551,532,408012361
63,14045,532,408012361
28,14206,532,408012361
106,14240,532,408012361
20,14286,532,408012361
92,14342,532,408012361
32,14443,532,408012361
60,22335,532,408012361
32,44931,757,408012693
106,45098,757,408012693
74,45128,757,408012693
28,45222,757,408012693
92,45276,757,408012693
20,45284,757,408012693
90,46230,757,408012693
60,48111,757,408012693
63,5699,757,408012767
74,5934,757,408012767
106,5937,757,408012767
90,5956,757,408012767
28,5958,757,408012767
92,5964,757,408012767
32,5970,757,408012767
20,6006,757,408012767
5,6154,757,408012767
27,6173,757,408012767
313,6384,757,408012767
63,21605,459,408013783
74,21627,459,408013783
90,21840,459,408013783
20,22071,459,408013783
60,23620,459,408013783
33,26946,459,408013783
90,16890,757,408013875
5,17196,757,408013875
6,17427,757,408013875
183,22497,757,408013875
106,23407,757,408013875
74,23423,757,408013875
28,23481,757,408013875
20,23526,757,408013875
92,23538,757,408013875
32,40440,757,408014031
90,40536,757,408014031
106,40574,757,408014031
74,40599,757,408014031
28,40692,757,408014031
92,40752,757,408014031
20,40763,757,408014031
5,41862,757,408014031
81,4000,280,408015353
63,4185,280,408015353
90,4235,280,408015353
5,4240,280,408015353
74,4290,280,408015353
6,4415,280,408015353
20,4441,280,408015353
32,4649,280,408015353
106,5214,280,408015353
33,6606,280,408015353
24,8120,802,408015360
74,8122,802,408015360
63,8260,802,408015360
32,8318,802,408015360
90,8376,802,408015360
28,8408,802,408015360
33,8732,802,408015360
20,8793,802,408015360
27,9008,802,408015360
5,9132,802,408015360
106,9786,802,408015360
24,8320,802,408015362
74,8322,802,408015362
63,8462,802,408015362
32,8521,802,408015362
90,8580,802,408015362
28,8614,802,408015362
33,8932,802,408015362
20,9001,802,408015362
27,9212,802,408015362
5,9338,802,408015362
106,10244,802,408015362
74,7390,532,408016931
63,7416,532,408016931
90,7476,532,408016931
28,7497,532,408016931
92,7556,532,408016931
106,7656,532,408016931
32,7707,532,408016931
20,7728,532,408016931
60,8122,532,408016931
33,9505,532,408016931
63,23826,757,408017372
32,24129,757,408017372
106,24194,757,408017372
74,24201,757,408017372
90,24238,757,408017372
28,24291,757,408017372
20,24392,757,408017372
5,25497,757,408017372
28,17859,532,408018302
90,17894,532,408018302
74,17909,532,408018302
92,17985,532,408018302
63,18045,532,408018302
32,18293,532,408018302
20,18386,532,408018302
106,18477,532,408018302
60,19887,532,408018302
360,16880,243,408018482
32,17114,243,408018482
63,17338,243,408018482
90,17342,243,408018482
74,17454,243,408018482
106,17615,243,408018482
5,17622,243,408018482
107,17938,243,408018482
20,18204,243,408018482
363,15806,757,408018522
63,15884,757,408018522
32,16115,757,408018522
74,16134,757,408018522
106,16138,757,408018522
90,16158,757,408018522
28,16194,757,408018522
20,16279,757,408018522
5,17000,757,408018522
24,2760,802,408019808
20,2760,802,408019808
183,2760,802,408019808
74,2771,802,408019808
63,2821,802,408019808
32,2842,802,408019808
90,2865,802,408019808
92,2880,802,408019808
28,2882,802,408019808
33,3048,802,408019808
5,3199,802,408019808
74,4165,802,408020236
24,4165,802,408020236
63,4236,802,408020236
32,4291,802,408020236
90,4295,802,408020236
28,4316,802,408020236
92,4325,802,408020236
27,4577,802,408020236
20,4610,802,408020236
5,4640,802,408020236
33,4765,802,408020236
106,33839,802,408020236
360,3580,243,408020325
74,3600,243,408020325
32,3689,243,408020325
63,3690,243,408020325
90,3698,243,408020325
5,3750,243,408020325
20,4168,243,408020325
106,4173,243,408020325
107,4244,243,408020325
110,4370,163,408020327
74,4430,163,408020327
90,4518,163,408020327
28,4636,163,408020327
63,4638,163,408020327
5,4716,163,408020327
20,4759,163,408020327
106,5735,163,408020327
63,4198,757,408020329
183,4198,757,408020329
74,4198,757,408020329
106,4376,757,408020329
32,4409,757,408020329
28,4414,757,408020329
92,4420,757,408020329
20,4476,757,408020329
5,4818,757,408020329
90,4826,757,408020329
63,2998,757,408020331
183,2998,757,408020331
74,2998,757,408020331
106,3128,757,408020331
28,3166,757,408020331
32,3171,757,408020331
92,3172,757,408020331
20,3229,757,408020331
5,4818,757,408020331
90,4826,757,408020331
63,18397,148,408020641
20,19115,148,408020641
32,19313,148,408020641
90,19467,148,408020641
107,19643,148,408020641
28,19669,148,408020641
106,20308,148,408020641
74,20443,148,408020641
60,23080,148,408020641
63,18397,148,408020643
20,19115,148,408020643
32,19313,148,408020643
90,19467,148,408020643
107,19643,148,408020643
28,19669,148,408020643
106,20308,148,408020643
74,20443,148,408020643
60,23080,148,408020643
63,18625,148,408020645
20,19342,148,408020645
32,19538,148,408020645
90,19695,148,408020645
107,19874,148,408020645
28,19900,148,408020645
106,20530,148,408020645
74,20671,148,408020645
60,23301,148,408020645
63,18625,148,408020647
20,19342,148,408020647
32,19538,148,408020647
90,19695,148,408020647
107,19874,148,408020647
28,19900,148,408020647
106,20530,148,408020647
74,20671,148,408020647
60,23301,148,408020647
63,20630,148,408020649
20,21315,148,408020649
90,21649,148,408020649
32,21658,148,408020649
107,21859,148,408020649
28,21905,148,408020649
106,22492,148,408020649
74,23380,148,408020649
60,26166,148,408020649
63,20630,148,408020651
20,21315,148,408020651
90,21649,148,408020651
32,21658,148,408020651
107,21859,148,408020651
28,21905,148,408020651
106,22492,148,408020651
74,23380,148,408020651
60,26022,148,408020651
63,20630,148,408020653
20,21315,148,408020653
90,21649,148,408020653
32,21658,148,408020653
107,21859,148,408020653
28,21905,148,408020653
106,22492,148,408020653
74,23380,148,408020653
60,26022,148,408020653
63,20858,148,408020655
20,21542,148,408020655
90,21877,148,408020655
32,21881,148,408020655
107,22090,148,408020655
28,22136,148,408020655
106,22714,148,408020655
74,23608,148,408020655
60,26244,148,408020655
63,22925,148,408020657
20,23577,148,408020657
90,23896,148,408020657
32,24047,148,408020657
107,24136,148,408020657
28,24207,148,408020657
106,24754,148,408020657
74,26087,148,408020657
60,28751,148,408020657
183,45408,757,408021863
90,46208,757,408021863
63,46544,757,408021863
32,47062,757,408021863
106,47244,757,408021863
74,47277,757,408021863
28,47342,757,408021863
20,47369,757,408021863
60,49756,757,408021863
183,40248,757,408021964
90,40858,757,408021964
63,41256,757,408021964
106,41878,757,408021964
74,41905,757,408021964
28,41968,757,408021964
20,42006,757,408021964
60,44675,757,408021964
183,43000,757,408021966
63,44076,757,408021966
106,44740,757,408021966
90,44768,757,408021966
74,44770,757,408021966
28,44832,757,408021966
20,44867,757,408021966
60,211921,757,408021966
183,48160,757,408021973
63,49364,757,408021973
106,50106,757,408021973
90,50126,757,408021973
74,50143,757,408021973
28,50206,757,408021973
20,50230,757,408021973
60,220016,757,408021973
110,8740,163,408022990
74,8860,163,408022990
90,9038,163,408022990
28,9268,163,408022990
5,9384,163,408022990
63,9420,163,408022990
20,9466,163,408022990
33,9835,163,408022990
106,10974,163,408022990
63,10796,757,408022994
74,10796,757,408022994
106,11237,757,408022994
32,11247,757,408022994
28,11320,757,408022994
92,11336,757,408022994
20,11394,757,408022994
5,12120,757,408022994
90,12146,757,408022994
63,14796,757,408022996
74,14796,757,408022996
32,15377,757,408022996
106,15397,757,408022996
28,15488,757,408022996
92,15496,757,408022996
20,15551,757,408022996
5,16276,757,408022996
90,16302,757,408022996
363,15423,757,408024498
63,15691,757,408024498
90,15894,757,408024498
32,15920,757,408024498
74,15939,757,408024498
106,15943,757,408024498
28,15969,757,408024498
92,15996,757,408024498
20,16024,757,408024498
60,16992,757,408024498
363,15423,757,408024500
63,15691,757,408024500
90,15894,757,408024500
32,15920,757,408024500
74,15939,757,408024500
106,15943,757,408024500
28,15969,757,408024500
92,15996,757,408024500
20,16024,757,408024500
60,16992,757,408024500
363,15423,757,408024502
63,15691,757,408024502
90,15894,757,408024502
32,15920,757,408024502
74,15939,757,408024502
106,15943,757,408024502
28,15969,757,408024502
92,15996,757,408024502
20,16024,757,408024502
60,16379,757,408024502
363,15423,757,408024504
63,15691,757,408024504
90,15894,757,408024504
32,15920,757,408024504
74,15939,757,408024504
106,15943,757,408024504
28,15969,757,408024504
92,15996,757,408024504
20,16024,757,408024504
60,16379,757,408024504
63,6832,802,408025009
32,6896,802,408025009
90,7072,802,408025009
24,7980,802,408025009
183,7980,802,408025009
28,8265,802,408025009
92,8268,802,408025009
106,8415,802,408025009
20,8481,802,408025009
33,8586,802,408025009
5,8989,802,408025009
90,11376,802,408025232
24,11999,802,408025232
63,12359,802,408025232
32,12380,802,408025232
28,12401,802,408025232
92,12434,802,408025232
106,12729,802,408025232
20,12753,802,408025232
33,12888,802,408025232
60,24767,802,408025232
360,12920,243,408025317
63,13232,243,408025317
32,13243,243,408025317
90,13250,243,408025317
74,13368,243,408025317
106,13501,243,408025317
107,13744,243,408025317
20,14233,243,408025317
110,16290,163,408025319
74,16410,163,408025319
90,16788,163,408025319
28,17122,163,408025319
20,17307,163,408025319
63,17442,163,408025319
106,19023,163,408025319
110,16290,163,408025321
74,16410,163,408025321
90,16788,163,408025321
28,17122,163,408025321
20,17307,163,408025321
63,17442,163,408025321
106,19023,163,408025321
28,8988,532,408025475
92,9054,532,408025475
90,9100,532,408025475
74,9109,532,408025475
5,9296,532,408025475
32,9303,532,408025475
63,9333,532,408025475
106,9343,532,408025475
20,9437,532,408025475
28,4139,532,408025535
74,4148,532,408025535
92,4179,532,408025535
90,4196,532,408025535
5,4239,532,408025535
20,4410,532,408025535
63,4416,532,408025535
185,21006,13,408026065
680,21271,2832,13,408026065
106,21845,13,408026065
32,22140,13,408026065
63,22527,13,408026065
90,22913,13,408026065
20,23095,13,408026065
60,23473,13,408026065
33,27982,13,408026065
183,19365,532,408027424
74,19462,532,408027424
90,19477,532,408027424
63,19493,532,408027424
28,19508,532,408027424
92,19668,532,408027424
32,19916,532,408027424
106,19968,532,408027424
20,20094,532,408027424
60,22737,532,408027424
33,26317,532,408027424
24,3360,802,408027475
74,3367,802,408027475
63,3426,802,408027475
32,3472,802,408027475
28,3494,802,408027475
92,3504,802,408027475
27,3752,802,408027475
20,3773,802,408027475
5,3814,802,408027475
33,3950,802,408027475
106,4665,802,408027475
218,7335,532,408027620
90,7584,532,408027620
74,7586,532,408027620
28,7593,532,408027620
63,7593,532,408027620
92,7655,532,408027620
27,7664,532,408027620
5,7687,532,408027620
20,7834,532,408027620
32,7854,532,408027620
106,7882,532,408027620
363,8195,532,408027620
110,6655,163,408027622
27,6871,163,408027622
90,6958,163,408027622
74,6961,163,408027622
28,6970,163,408027622
63,6999,163,408027622
218,7019,163,408027622
5,7027,163,408027622
20,7048,163,408027622
363,7434,163,408027622
106,7512,163,408027622
81,7685,163,408027622
32,8265,163,408027622
74,4999,757,408027644
63,4999,757,408027644
363,5099,757,408027644
106,5210,757,408027644
92,5225,757,408027644
28,5231,757,408027644
20,5278,757,408027644
90,5425,757,408027644
5,5427,757,408027644
27,5439,757,408027644
218,5443,757,408027644
90,38661,532,408028954
28,38727,532,408028954
74,38838,532,408028954
32,39468,532,408028954
63,39630,532,408028954
60,46096,532,408028954
90,10816,757,408029985
106,10823,757,408029985
74,10826,757,408029985
32,10837,757,408029985
28,10870,757,408029985
92,10886,757,408029985
20,10920,757,408029985
63,10398,757,408030541
363,10606,757,408030541
90,10824,757,408030541
106,10824,757,408030541
74,10826,757,408030541
28,10870,757,408030541
92,10886,757,408030541
20,10920,757,408030541
5,11258,757,408030541
6,11410,757,408030541
360,13360,243,408030549
32,13574,243,408030549
63,13768,243,408030549
90,13774,243,408030549
5,13884,243,408030549
106,13920,243,408030549
74,13931,243,408030549
6,14130,243,408030549
107,14186,243,408030549
20,14243,243,408030549
33,14331,243,408030549
74,4148,757,408030709
63,4252,757,408030709
363,4268,757,408030709
90,4334,757,408030709
106,4336,757,408030709
92,4352,757,408030709
28,4356,757,408030709
32,4358,757,408030709
20,4424,757,408030709
5,4765,757,408030709
74,4148,757,408030711
63,4252,757,408030711
363,4268,757,408030711
90,4334,757,408030711
106,4336,757,408030711
92,4352,757,408030711
28,4356,757,408030711
32,4358,757,408030711
20,4424,757,408030711
5,4765,757,408030711
74,4148,757,408030713
63,4252,757,408030713
363,4268,757,408030713
90,4334,757,408030713
106,4336,757,408030713
92,4352,757,408030713
28,4356,757,408030713
32,4358,757,408030713
20,4424,757,408030713
74,4148,757,408030715
63,4252,757,408030715
363,4268,757,408030715
106,4336,757,408030715
92,4352,757,408030715
28,4356,757,408030715
32,4358,757,408030715
20,4424,757,408030715
90,4763,757,408030715
5,4765,757,408030715
74,4148,757,408030717
63,4252,757,408030717
363,4268,757,408030717
106,4336,757,408030717
92,4352,757,408030717
28,4356,757,408030717
32,4358,757,408030717
20,4424,757,408030717
90,4763,757,408030717
5,4765,757,408030717
63,4252,757,408030719
363,4268,757,408030719
74,4279,757,408030719
90,4334,757,408030719
106,4336,757,408030719
92,4352,757,408030719
28,4356,757,408030719
32,4358,757,408030719
20,4424,757,408030719
5,4765,757,408030719
63,4252,757,408030721
363,4268,757,408030721
74,4279,757,408030721
90,4334,757,408030721
106,4336,757,408030721
92,4352,757,408030721
28,4356,757,408030721
32,4358,757,408030721
20,4424,757,408030721
5,4765,757,408030721
63,4252,757,408030723
363,4268,757,408030723
74,4279,757,408030723
106,4336,757,408030723
92,4352,757,408030723
28,4356,757,408030723
32,4358,757,408030723
20,4424,757,408030723
90,4763,757,408030723
5,4765,757,408030723
74,4148,757,408030725
63,4252,757,408030725
363,4268,757,408030725
90,4334,757,408030725
106,4336,757,408030725
92,4352,757,408030725
28,4356,757,408030725
32,4358,757,408030725
20,4424,757,408030725
74,4148,757,408030727
63,4252,757,408030727
363,4268,757,408030727
90,4334,757,408030727
106,4336,757,408030727
92,4352,757,408030727
28,4356,757,408030727
32,4358,757,408030727
20,4424,757,408030727
5,4765,757,408030727
74,4148,757,408030729
63,4252,757,408030729
363,4268,757,408030729
90,4334,757,408030729
106,4336,757,408030729
92,4352,757,408030729
28,4356,757,408030729
32,4358,757,408030729
20,4424,757,408030729
5,4765,757,408030729
74,4148,757,408030731
63,4252,757,408030731
363,4268,757,408030731
90,4334,757,408030731
106,4336,757,408030731
92,4352,757,408030731
28,4356,757,408030731
32,4358,757,408030731
20,4424,757,408030731
5,4765,757,408030731
63,4252,757,408030733
363,4268,757,408030733
74,4279,757,408030733
90,4334,757,408030733
106,4336,757,408030733
92,4352,757,408030733
28,4356,757,408030733
32,4358,757,408030733
20,4424,757,408030733
5,4765,757,408030733
74,4148,757,408030735
63,4252,757,408030735
363,4268,757,408030735
90,4334,757,408030735
106,4336,757,408030735
92,4352,757,408030735
28,4356,757,408030735
32,4358,757,408030735
20,4424,757,408030735
5,4765,757,408030735
74,4148,757,408030737
63,4252,757,408030737
363,4268,757,408030737
90,4334,757,408030737
106,4336,757,408030737
92,4352,757,408030737
28,4356,757,408030737
32,4358,757,408030737
20,4424,757,408030737
5,4765,757,408030737
74,4148,757,408030739
63,4252,757,408030739
363,4268,757,408030739
106,4336,757,408030739
92,4352,757,408030739
28,4356,757,408030739
32,4358,757,408030739
